step,timestamp,current_mark_ml,pred_adaboost,pred_GBR,pred_lr,pred_svr,pred_heuristic,current_mark_nn,pred_lstm,pred_optm,action_adaboost,action_GBR,action_lr,action_svr,action_heuristic,action_lstm,action_optm,portfolio_value_adaboost,portfolio_value_GBR,portfolio_value_lr,portfolio_value_svr,portfolio_value_heuristic,portfolio_value_lstm,portfolio_value_optm,investment_adaboost,investment_GBR,investment_lr,investment_svr,investment_heuristic,investment_lstm,investment_optm
624,2025-04-08 05:34:53.814926,58967.76,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.770000000004,58967.76,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16883573547,110014.44520142209,167021.803156852,341033.9878672464,3000.0245958023115,687026.8559366139,186026.35292585837,178000.0,110000.0,167000.0,341000.0,3000.0,687000.0,186000.0
625,2025-04-08 05:34:54.100000,58967.76,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.76,58967.76,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16883573547,110014.44520142209,167021.803156852,341033.9878672464,3000.0245958023115,688026.8559366139,186026.35292585837,178000.0,110000.0,167000.0,341000.0,3000.0,688000.0,186000.0
626,2025-04-08 05:34:54.392921,58967.65,58966.13756625453,58966.58916938421,58965.76856910933,58967.022198353116,58967.54,58967.65,58970.703,58965.023,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16765839586,110014.44393862286,167021.8014588656,341033.98673473514,3000.020864939611,689026.59733021,186026.35131897964,178000.0,110000.0,167000.0,341000.0,3000.0,689000.0,186000.0
627,2025-04-08 05:34:54.676939,58967.38,58966.13756625453,58966.58916938421,58965.76856910933,58967.022198353116,58967.10999999999,58967.38,58970.703,58965.023,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16476856233,110014.44083902474,167021.79729108087,341033.9839549347,3000.0117073675274,690025.9579902552,186026.34737482268,178000.0,110000.0,167000.0,341000.0,3000.0,690000.0,186000.0
628,2025-04-08 05:34:54.962921,58967.38,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.38,58967.38,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16476856233,110014.44083902474,167021.79729108087,341033.9839549347,3000.0117073675274,691025.9579902552,186026.34737482268,178000.0,110000.0,167000.0,341000.0,3000.0,691000.0,186000.0
629,2025-04-08 05:34:55.254866,58967.38,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.38,58967.38,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16476856233,110014.44083902474,167021.79729108087,341033.9839549347,3000.0117073675274,692025.9579902552,186026.34737482268,178000.0,110000.0,167000.0,341000.0,3000.0,692000.0,186000.0
630,2025-04-08 05:34:55.538867,58967.27,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.159999999996,58967.27,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16359122275,110014.43957622552,167021.79559309452,341033.98282242345,3000.0079765048267,693025.6919221072,186026.34576794395,178000.0,110000.0,167000.0,341000.0,3000.0,693000.0,186000.0
631,2025-04-08 05:34:55.824866,58967.27,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.27,58967.27,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16359122275,110014.43957622552,167021.79559309452,341033.98282242345,3000.0079765048267,694025.6919221072,186026.34576794395,178000.0,110000.0,167000.0,341000.0,3000.0,694000.0,186000.0
632,2025-04-08 05:34:56.109866,58967.27,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.27,58967.27,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16359122275,110014.43957622552,167021.79559309452,341033.98282242345,3000.0079765048267,695025.6919221072,186026.34576794395,178000.0,110000.0,167000.0,341000.0,3000.0,695000.0,186000.0
633,2025-04-08 05:34:56.395866,58967.28,58966.13756625453,58966.58916938421,58965.47949822964,58966.65941589869,58967.29,58967.28,58970.33,58964.78,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1636982536,110014.43969102544,167021.7957474569,341033.982925379,3000.008315674163,696025.7166188776,186026.3459140238,178000.0,110000.0,167000.0,341000.0,3000.0,696000.0,186000.0
634,2025-04-08 05:34:56.679908,58967.28,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.28,58967.28,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1636982536,110014.43969102544,167021.7957474569,341033.982925379,3000.008315674163,697025.7166188775,186026.3459140238,178000.0,110000.0,167000.0,341000.0,3000.0,697000.0,186000.0
635,2025-04-08 05:34:56.965735,58967.17,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.06,58967.17,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16252091402,110014.43842822622,167021.79404947054,341033.98179286777,3000.0045848114623,698025.4412235222,186026.34430714507,178000.0,110000.0,167000.0,341000.0,3000.0,698000.0,186000.0
636,2025-04-08 05:34:57.250735,58967.17,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.17,58967.17,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16252091402,110014.43842822622,167021.79404947054,341033.98179286777,3000.0045848114623,699025.4412235222,186026.34430714507,178000.0,110000.0,167000.0,341000.0,3000.0,699000.0,186000.0
637,2025-04-08 05:34:57.534735,58967.17,58966.13756625453,58966.58916938421,58965.32029378891,58966.46583820352,58967.17,58967.17,58970.188,58964.555,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16252091402,110014.43842822622,167021.79404947054,341033.98179286777,3000.0045848114623,700025.4412235222,186026.34430714507,178000.0,110000.0,167000.0,341000.0,3000.0,700000.0,186000.0
638,2025-04-08 05:34:57.819742,58967.08,58966.13756625453,58967.27282387115,58965.99750120626,58967.187552563,58966.990000000005,58967.08,58970.938,58965.3,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16155763617,110014.43739502683,167021.79266020894,341033.98086626764,3000.0015322874347,701025.2113212306,186026.3429924261,178000.0,110000.0,167000.0,341000.0,3000.0,701000.0,186000.0
639,2025-04-08 05:34:58.104742,58967.08,58966.13756625453,58966.58916938421,58965.89993771846,58967.213425222384,58967.08,58967.08,58970.824,58965.246,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16155763617,110014.43739502683,167021.79266020894,341033.98086626764,3000.0015322874347,702025.2113212306,186026.3429924261,178000.0,110000.0,167000.0,341000.0,3000.0,702000.0,186000.0
640,2025-04-08 05:34:58.394742,58967.08,58966.13756625453,58966.58916938421,58965.761837423466,58967.01525305568,58967.08,58967.08,58970.656,58965.1,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16155763617,110014.43739502683,167021.79266020894,341033.98086626764,3000.0015322874347,703025.2113212306,186026.3429924261,178000.0,110000.0,167000.0,341000.0,3000.0,703000.0,186000.0
641,2025-04-08 05:34:58.684912,58966.98,58966.13756625453,58966.58916938421,58965.69278727596,58966.915389743604,58966.880000000005,58966.98,58970.57,58965.03,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16048732746,110014.43624702754,167021.79111658497,341033.9798367119,2999.9981405940707,704024.9507866555,186026.34153162723,178000.0,110000.0,167000.0,341000.0,3000.0,704000.0,186000.0
642,2025-04-08 05:34:58.967913,58966.98,58966.13756625453,58967.27282387115,58965.84712370359,58967.079302022445,58966.98,58966.98,58970.8,58965.09,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16048732746,110014.43624702754,167021.79111658497,341033.9798367119,2999.9981405940707,705024.9507866555,186026.34153162723,178000.0,110000.0,167000.0,341000.0,3000.0,705000.0,186000.0
643,2025-04-08 05:34:59.251948,58967.42,58966.13756625453,58967.27282387115,58965.84712370359,58967.079302022445,58967.85999999999,58967.42,58970.8,58965.09,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,706026.1120623924,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,706000.0,186000.0
644,2025-04-08 05:34:59.543108,58967.42,58966.13756625453,58966.58916938421,58965.6114599208,58966.905300596285,58967.42,58967.42,58970.516,58964.89,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,707026.1120623924,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,707000.0,186000.0
645,2025-04-08 05:34:59.829262,58967.42,58966.13756625453,58967.27282387115,58965.91280800815,58967.17614013985,58967.42,58967.42,58970.86,58965.203,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,708026.1120623924,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,708000.0,186000.0
646,2025-04-08 05:35:00.113912,58967.32,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.22,58967.32,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,709025.8430485334,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,709000.0,186000.0
647,2025-04-08 05:35:00.398935,58967.32,58966.13756625453,58966.58916938421,58965.89993771846,58967.213425222384,58967.32,58967.32,58970.824,58965.246,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,710025.8430485334,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,710000.0,186000.0
648,2025-04-08 05:35:00.684627,58967.53,58966.13756625453,58966.58916938421,58965.761837423466,58967.01525305568,58967.74,58967.53,58970.656,58965.1,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1663740254,110014.4425610237,167021.79960651684,341033.9854992683,3000.016794907574,711026.4151002265,186026.34956602097,178000.0,110000.0,167000.0,341000.0,3000.0,711000.0,186000.0
649,2025-04-08 05:35:00.971914,58967.42,58966.13756625453,58966.58916938421,58965.62373712847,58966.81500857862,58967.31,58967.42,58970.484,58964.957,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,712026.1135886682,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,712000.0,186000.0
650,2025-04-08 05:35:01.254610,58967.42,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.42,58967.42,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,713026.1135886682,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,713000.0,186000.0
651,2025-04-08 05:35:01.538915,58967.42,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.42,58967.42,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,714026.1135886682,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,714000.0,186000.0
652,2025-04-08 05:35:01.824632,58967.42,58966.13756625453,58967.27282387115,58965.68791926286,58966.884960386546,58967.42,58967.42,58970.66,58964.863,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16519668582,110014.44129822447,167021.79790853048,341033.984366757,3000.0130640448733,715026.1135886682,186026.34795914224,178000.0,110000.0,167000.0,341000.0,3000.0,715000.0,186000.0
653,2025-04-08 05:35:02.110624,58967.32,58966.13756625453,58966.58916938421,58965.89993771846,58967.213425222384,58967.22,58967.32,58970.824,58965.246,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,716025.8327038446,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,716000.0,186000.0
654,2025-04-08 05:35:02.394913,58967.32,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.32,58967.32,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,717025.8327038446,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,717000.0,186000.0
655,2025-04-08 05:35:02.678943,58967.32,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.32,58967.32,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,718025.8327038446,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,718000.0,186000.0
656,2025-04-08 05:35:02.992609,58967.32,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.32,58967.32,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,719025.8327038446,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,719000.0,186000.0
657,2025-04-08 05:35:03.275174,58967.32,58966.13756625453,58966.58916938421,58965.57652251633,58966.7795340351,58967.32,58967.32,58970.535,58964.742,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1641263771,110014.44015022516,167021.7963649065,341033.9833372013,3000.009672351509,720025.8327038446,186026.34649834337,178000.0,110000.0,167000.0,341000.0,3000.0,720000.0,186000.0
658,2025-04-08 05:35:03.561022,58967.24,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.159999999996,58967.24,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1632701301,110014.43923182572,167021.79513000732,341033.9825135567,3000.006958996817,721025.6012125674,186026.3453297043,178000.0,110000.0,167000.0,341000.0,3000.0,721000.0,186000.0
659,2025-04-08 05:35:03.846810,58967.24,58966.13756625453,58967.27282387115,58965.68791926286,58966.884960386546,58967.24,58967.24,58970.66,58964.863,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1632701301,110014.43923182572,167021.79513000732,341033.9825135567,3000.006958996817,722025.6012125674,186026.3453297043,178000.0,110000.0,167000.0,341000.0,3000.0,722000.0,186000.0
660,2025-04-08 05:35:04.131789,58967.24,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.24,58967.24,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1632701301,110014.43923182572,167021.79513000732,341033.9825135567,3000.006958996817,723025.6012125674,186026.3453297043,178000.0,110000.0,167000.0,341000.0,3000.0,723000.0,186000.0
661,2025-04-08 05:35:04.416993,58967.24,58966.13756625453,58967.27282387115,58965.68791926286,58966.884960386546,58967.24,58967.24,58970.66,58964.863,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1632701301,110014.43923182572,167021.79513000732,341033.9825135567,3000.006958996817,724025.6012125674,186026.3453297043,178000.0,110000.0,167000.0,341000.0,3000.0,724000.0,186000.0
662,2025-04-08 05:35:04.701918,58967.14,58966.13756625453,58967.27282387115,58966.01133446501,58967.31927788509,58967.04,58967.14,58970.95,58965.367,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1621998214,110014.43808382642,167021.79358638334,341033.98148400104,3000.003567303453,725025.3050650434,186026.34386890542,178000.0,110000.0,167000.0,341000.0,3000.0,725000.0,186000.0
663,2025-04-08 05:35:04.986907,58967.14,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.14,58967.14,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.1621998214,110014.43808382642,167021.79358638334,341033.98148400104,3000.003567303453,726025.3050650434,186026.34386890542,178000.0,110000.0,167000.0,341000.0,3000.0,726000.0,186000.0
664,2025-04-08 05:35:05.271745,58967.2,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.259999999995,58967.2,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16284200663,110014.438772626,167021.79451255774,341033.98210173444,3000.0056023194716,727025.4847885895,186026.34474538473,178000.0,110000.0,167000.0,341000.0,3000.0,727000.0,186000.0
665,2025-04-08 05:35:05.553860,58967.2,58966.13756625453,58967.27282387115,58966.04417661728,58967.3664250688,58967.2,58967.2,58970.98,58965.42,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16284200663,110014.438772626,167021.79451255774,341033.98210173444,3000.0056023194716,728025.4847885895,186026.34474538473,178000.0,110000.0,167000.0,341000.0,3000.0,728000.0,186000.0
666,2025-04-08 05:35:05.840859,58967.1,58966.13756625453,58966.58916938421,58965.89993771846,58967.213425222384,58967.0,58967.1,58970.824,58965.246,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16177169792,110014.4376246267,167021.79296893376,341033.98107217875,3000.0022106261076,729025.1818576299,186026.34328458586,178000.0,110000.0,167000.0,341000.0,3000.0,729000.0,186000.0
667,2025-04-08 05:35:06.125844,58967.1,58966.13756625453,58966.58916938421,58965.6114599208,58966.905300596285,58967.1,58967.1,58970.516,58964.89,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,178020.16177169792,110014.4376246267,167021.79296893376,341033.98107217875,3000.0022106261076,730025.1818576299,186026.34328458586,178000.0,110000.0,167000.0,341000.0,3000.0,730000.0,186000.0
